id,name,tagline,domain,Location,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),Investors,LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
29a6fcc1-6607-44a5-816b-647cb7942328,algiecel,Developing algae-based carbon capture,,,,,,,,,False,Not in Affinity
9d10d81b-368d-4867-889d-b067a12297a0,algiknit,Startup turning ocean algae into bio-yarn,https://algiknit.com/,,,,,,,,False,Not in Affinity
a624729b-2ae6-48b4-9cf5-2af196b7111c,alight,Solar project developer,,,,,,,,,False,Not in Affinity
f77ae45f-27f0-445c-97ca-bafe7bf85c5e,aligned climate capital,Second venture fund focused on climate tech,,,,,,,,,False,Not in Affinity
87a4f7e4-d92b-461f-a318-015f81f9ced4,allbirds,Sustainable footwear maker,https://www.allbirds.com/,,,,,,,,False,Not in Affinity
776922af-b669-4d23-80a4-fef931e242ab,allegro energy,Water-based Redox Flow Batteries,,,,,,,,,False,Not in Affinity
0ab7449d-2dd5-4e7e-9d0c-70d493ccb956,allergy amulet,Portable allergen sensor,https://www.allergyamulet.com/,,,,,,,,False,Not in Affinity
280b6e72-c013-4b17-a993-e70c6dc247af,allinfra,Blockchain platform helping institutions achieve sustainability goals,https://www.allinfra.com/,,,,,,,,False,Not in Affinity
59bf4141-65ce-4e15-be73-fad8ad57da04,allonnia,Waste and wastewater treatment company,,,,,,,,,False,Not in Affinity
13e64ade-8af6-436d-bd72-9ccc0d06881b,allotrope energy,Battery manufacturing startup,,,,,,,,,False,Not in Affinity
eedbfbda-d972-45d8-b12e-12ec108d3fe7,alloyed,Design advanced metal alloys and manufacture high-performance metal components using 3D printing,https://www.alloyed.com/,,,,,,,,False,Not in Affinity
16c33a37-b9a6-4781-becb-1b8b6064c898,allozymes,Sustainable enzymes for food and chemical production,https://allozymes.com/,,,,,,,,False,Not in Affinity
db974a63-d0c3-4937-9632-6ca89a5e3269,allstacks,Predictive forecasting and risk management platform,https://www.allstacks.com/,,,,,,,,False,Not in Affinity
c67b5454-a76c-420a-923e-e475fe741b24,allume energy,Solar sharing solution for multi-family dwellings,,,,,,,,,False,Not in Affinity
17bfa4d6-df42-4899-b72a-bceb055746da,allumia,Energy efficiency startup,https://www.allumia.com/,,,,,,,,False,Not in Affinity
d5aee057-3382-442f-91e2-3881dbe2fee1,allye,Mobile energy storage system,,,,,,,,,False,Not in Affinity
55d40f22-2ffb-4baf-8a89-121ef8f22017,aloha,Plant-based protein production business,https://www.aloha.com/,,,,,,,,False,Not in Affinity
b682ef41-f360-4fb6-8678-4271da2be874,alpha grid,EV charging infrastructure development software,,,,,,,,,False,Not in Affinity
e896c03b-91a0-4eb5-a6a3-22d32af0a740,alrik,Construction logistics management software developer,,,,,,,,,False,Not in Affinity
e36696bb-e1d2-4f3d-ad67-9180b64df027,also,Micromobility solutions provider,https://www.also.com/,,,,,,,,False,Not in Affinity
30dea60e-a2a7-4736-8215-4ffb76a71b9f,also capital,"Invest in hard tech, including synthetic biology",https://www.alsocapital.com/,,,,,,,,False,Not in Affinity
64842746-52c4-4379-90e7-eba84277be3b,alsym energy,Make non-flammable batteries with a water-based electrolyte,https://alsymenergy.com/,,,,,,,,False,Not in Affinity
01a9a1eb-7cee-4fae-bacf-a2c7182cfa19,alt carbon,Carbon capture technology developer,,,,,,,,,False,Not in Affinity
1c1e258f-afbd-4c26-9839-540701b8d89f,alt mobility,EV fleet leasing platform,,,,,,,,,False,Not in Affinity
3c87b16e-f87d-4f54-9358-1126632d6af0,alt.leather,Plant-based leather alternatives developer,,,,,,,,,False,Not in Affinity
ed2363aa-bf5d-49bf-9162-f5a747bbc766,alta resource,Separate rare earths from e-waste with biotechnology,,,,,,,,,False,Not in Affinity
5f6e1f0e-d981-41d2-91f7-da5bde42511b,alta resource technologies,Extract rare earth elements from electronic waste,,,,,,,,,False,Not in Affinity
877363d0-c030-410a-93cd-7d80bf7fecda,altana,Value-chain data platform including emissions data,https://www.altana.ai/,,,,,,,,False,Not in Affinity
57ac9d0c-aea1-41fe-aaa3-c608f818c4cb,alternō,Sand-based battery technology targeted at agricultural energy and heating needs,,,,,,,,,False,Not in Affinity
79203c98-fc2c-4cb9-98a3-4594d06b8ec8,alterpacks,Developing materials from food waste,,,,,,,,,False,Not in Affinity
ec478fc3-9c8f-4369-a202-32a5e4f82283,alterβiota,Decarbonize concrete,https://alterbiota.com/,,,,,,,,False,Not in Affinity
52776114-9056-4979-9973-3a00a2c91417,alteva,Battery cell development business,,,,,,,,,False,Not in Affinity
1bf85616-0d19-45fd-9df1-bbe098a4ee86,altigreen propulsion labs,EV startup,,,,,,,,,False,Not in Affinity
e4806bfb-8ac3-488e-abe1-4ded82df8b94,altilium,Battery minerals recovery platform,,,,,,,,,False,Not in Affinity
3a474b60-e17b-45dc-ba31-85ad24eae3f2,altm,Biomaterials platform from agricultural residue,,,,,,,,,False,Not in Affinity
4035e3bc-ce58-4d45-9320-4645044b2148,altris,Sodium-ion battery technologies,,,,,,,,,False,Not in Affinity
00389808-3e6c-4a42-9edc-8bcea675eba8,altrove,AI and lab automation to accelerate new material discovery,,,,,,,,,False,Not in Affinity
11f4b76e-9277-4969-a1d3-e14f31c46f28,altruistiq,Sustainability management SaaS platform,https://www.altruistiq.com/,,,,,,,,False,Not in Affinity
547b998d-5adb-48e2-bc0f-efcde0c9b4f9,altus power,Commercial solar business,,,,,,,,,False,Not in Affinity
6fb86036-f807-48ed-b0e2-d86950bb9e0d,aluna,Health tech for respiratory conditions,,,,,,,,,False,Not in Affinity
aafc8927-af6c-4af6-a299-6680192697d6,alvéole,Beekeeping solutions company,,,,,,,,,False,Not in Affinity
b19eed7d-657f-43a4-b868-c3d5908a7196,alō index,Provide ESG ratings for hotels,,,,,,,,,False,Not in Affinity
e94a1393-1c8a-4d16-8051-75504456f64f,am batteries,Additive manufacturing company focused on the lithium-ion dry electrode market,,,,,,,,,False,Not in Affinity
66174246-4b0f-4558-b624-1f7ff7e5f794,amarenco,Solar IPP and energy storage provider,,,,,,,,,False,Not in Affinity
02726629-f7ce-4b0f-b741-5afb031f84df,amatera,Non-GMO perennial crops developer,,,,,,,,,False,Not in Affinity
95ff2235-75b1-4f9d-ae38-3c15751f3d31,amber,Software for optimizing home battery charging,,,,,,,,,False,Not in Affinity
b44263e6-b24d-449d-8f47-8b35968df4fc,Ambercycle,Material recycling technologies,ambercycle.com,Los Angeles,,,,,,,False,224640689
6f5b10b2-fd67-48a5-8f44-9e5a7d08b223,Ambient Fuels,Green hydrogen project developer,ambientfuels.com,"New York, New York",18.0,-21.74,Other,250000000.0,SJF Ventures,Jacob Susman (CEO & Co-Founder): https://linkedin.com/in/jacob-susman-44907717,True,283459165
c107c61a-3f4b-40a2-b04d-8f494199b407,Ambient Photonics,Developer of photonics energy harvesting technology,ambientphotonics.com,"Scotts Valley, California",51.0,-19.05,Series A,30000000.0,Climate Pledge Fund,Sammaiah Thota (Co-founder and Staff Scientist): https://linkedin.com/in/sammaiah-thota-05bb313b,True,263085567
6bc3a267-d33a-4aa9-b454-0b30192b073d,Ambri,Developer of liquid metal battery technology,ambri.com,"Marlborough, MA",,,,,,,False,1590197
a3f9aee1-0832-4af4-9f9d-b70ab447c487,AMCS,Waste management software company,amcs-inc.com,"Limerick, Ireland",,,,,,,False,223737389
ac93a635-35bc-49c0-bb00-0252bce49154,AMEA Power,Renewable energy developer,ameapower.com,"Dubai, United Arab Emirates",,,,,,,False,221995599
2c526f3d-edc1-47f1-a4ed-fb7193f7a8cb,amfg corp.,Manufacturing execution system and workflow automation software for 3D printing,,,,,,,,,False,
9967f368-4e55-4852-be9a-76b77c1d72c3,Amini,AI-driven environmental monitoring data platform,amini.ai,"Nairobi, Kenya",27.0,-3.57,Seed,4000000.0,a network of angel investors,Kate Kallot (Founder & Chief Executive Officer): https://linkedin.com/in/katekallot,True,289771680
69bc06c6-d226-418b-8ed2-479b7370aadd,Ammobia,Demonstration project to make green ammonia,ammobia.co,"San Francisco, CA",,,,,,,False,292526306
16db0d49-e5e7-453e-8032-56148a1c382d,AMMP Technologies,Developer of remote renewable energy monitoring systems,ammp.io,"Amsterdam, Netherlands",14.0,0.0,Seed,1150000.0,Point Nine Capital,Hendrik Broering (Chief Product Officer & Co-Founder): https://linkedin.com/in/hendrik-broering,True,224685424
09878076-f6ef-4523-87ce-46311f30e068,Amogy,"Developer of ammonia-based emission-free, high energy-density power solutions",amogy.co,"Brooklyn, NY",,,,,,,False,279070159
06db868e-55c9-4da4-b235-3fde912b5f91,AmorSui,Make more sustainable personal protective equipment,amorsui.com,New York,,,,,,,False,263257416
c652b2bb-9edb-40e6-a53a-a7f8f82024ec,amp,Energy management company for e-mobility,,,,,,,,,False,Not in Affinity
c193546a-a57d-4d43-acfc-33c60d37149b,amp americas,Renewable transportation fuel industry,,,,,,,,,False,Not in Affinity
1d25257c-b97e-4f98-954b-968bcecfdf4f,amp robotics,Robotic systems that automate the sorting of recyclable materials,https://amprobotics.com/,,,,,,,,False,Not in Affinity
49bbda05-a511-4cb1-89e5-771de91a566e,amp robotics corp,Artificial intelligence and robotics for recycling,,,,,,,,,False,Not in Affinity
33e3217f-d9d6-4c9f-9ac9-a3151b8b67c0,amp robotics corp.,Artificial intelligence and robotics focused on waste,,,,,,,,,False,Not in Affinity
1c516ae1-c4af-426d-8706-0a686cf1a090,ampacimon,Grid monitoring analytics platform,,,,,,,,,False,Not in Affinity
b48e8a69-c02a-4ff5-8ff4-a8af46a1799d,ampcera,Developer of solid-state electrolyte materials,https://ampcera.com/,,,,,,,,False,Not in Affinity
26e6abd7-6b34-46ba-81e2-55d8a95c4f31,ampcontrol,EV charging software provider,https://www.ampcontrol.io/,,,,,,,,False,Not in Affinity
bbd3b970-f1ad-48a2-a5bd-a0b4e485a9ab,ampd energy,Developing battery systems for electrifying construction sites,https://www.ampd.energy/,,,,,,,,False,Not in Affinity
eb413464-d65a-46b1-b513-f248fd4855c1,ampeco,EV charging management startup,,,,,,,,,False,Not in Affinity
2877118b-0d84-48ec-96b0-413a28d4a954,amped innovation,Designer and manufacturer of solar-powered appliances,https://ampedinnovation.com/,,,,,,,,False,Not in Affinity
a0ce7aab-20a3-41e6-8b18-587ad86ad969,ampere.cloud,Platform for renewable energy plant management,https://ampere.cloud/,,,,,,,,False,Not in Affinity
c667b883-013f-4b6d-9917-7edb18200997,amperecloud,Energy asset management business,https://amperecloud.com/,,,,,,,,False,Not in Affinity
aeaec6ee-abbf-497f-8ef3-ff1456e3c70e,amperon,Data analytics platform designed to help power grid operators decarbonize their grids,https://www.amperon.co/,,,,,,,,False,Not in Affinity
62a47d64-773b-4136-a5d0-4035a2e38f49,ampersand,Battery-swapping motorcycle startup,,,,,,,,,False,Not in Affinity
345c6847-3a9d-4b79-bc91-0dee36cbe885,amphistar,Environmentally friendly surfactants for cleaning products,https://amphistar.com/,,,,,,,,False,Not in Affinity
f4b21be6-533f-4f96-8e8c-a33fd92b963f,ampin energy transition,Renewable energy and storage service provider,,,,,,,,,False,Not in Affinity
5f96ff83-9262-4eee-b92f-1de8555aa714,ample,Build EV battery swapping infrastructure,https://www.ample.com/,,,,,,,,False,Not in Affinity
675dfe69-4cb0-4888-90a9-26ca78f85389,amply power,Electric vehicle charging startup,,,,,,,,,False,Not in Affinity
21dc8daf-4d8b-4f73-9bd9-6b5c81e64665,ampotech,Building energy IOT devices developer,,,,,,,,,False,Not in Affinity
8365ed82-521f-4d06-baeb-47bca172937e,ampup,Maker of electric vehicle charging tech,https://www.ampup.io/,,,,,,,,False,Not in Affinity
ff23970b-0fc4-4524-97b7-3f14759e89e0,amsilk,Producer of bio-based silk,https://www.amsilk.com/,,,,,,,,False,Not in Affinity
f57aa116-26e2-427e-be58-687a14606eb5,anaphite,Develop dry-coating technology for battery electrodes,https://www.anaphite.com/,,,,,,,,False,Not in Affinity
c0198e52-716d-4b94-a0c4-2a1935297956,andes,Developing microbes for soil carbon sequestration,,,,,,,,,False,Not in Affinity
1a479177-cd63-40d1-b172-459b0e5cf6b0,andium,Industrial internet of things (IIOT) startup providing remote-field monitoring,https://www.andium.com/,,,,,,,,False,Not in Affinity
966e04a2-1ebd-4572-87b7-3d51cbb055ba,ando,Sustainable banking startup,,,,,,,,,False,Not in Affinity
a534d781-247e-4807-8e24-948382f28008,annea,Automation platform for renewable energy infrastructure,,,,,,,,,False,Not in Affinity
e56ca649-c3d6-47ca-81a9-08e9e9e717ca,anode labs,Web3 energy system developer,,,,,,,,,False,Not in Affinity
5290a9bb-fff2-4861-9cd6-095bce704f22,anodot,Autonomous business monitoring company,,,,,,,,,False,Not in Affinity
cd415b60-c55e-4e7c-b4ac-b134375744bd,antheia,Synthetic biology company,,,,,,,,,False,Not in Affinity
13696451-3cfe-46c2-a9b8-a53dbcbd95fc,anthro energy,Advanced lithium-ion battery technologies,https://www.anthroenergy.com/,,,,,,,,False,Not in Affinity
2e7698bd-70f2-4444-a9e0-ec3579bb8069,anthrogen,Cultivate CO2-consuming microbes,https://www.anthrogen.com/,,,,,,,,False,Not in Affinity
f7ecdfd3-9ca4-4918-82ec-7e99fdf7c221,antithesis,Autonomous software testing platform,https://www.antithesis.com/,,,,,,,,False,Not in Affinity
6cd78027-8e43-4c71-ad6b-5ca077044696,antora energy,Developer of batteries designed to convert renewable electricity into industrial energy,,,,,,,,,False,Not in Affinity
d5ae649f-cad2-4829-913e-2cf99a273839,anuvia,Developer of bio-based fertilizer,,,,,,,,,False,Not in Affinity
0bf5241a-0b72-48db-a920-c5fe6c1395b3,anvil,Paperwork automation platform,https://www.anvil.works/,,,,,,,,False,Not in Affinity
19bba871-6cb1-44de-9105-b6797393ec53,anybotics,Develop autonomous robots for industrial inspections,https://anybotics.com/,,,,,,,,False,Not in Affinity
7cfa7197-b3ed-4b6c-ae92-e72b231c5319,anzu,Additive manufacturing technologies to make advanced materials,,,,,,,,,False,Not in Affinity
209fe091-5aa0-4d50-932a-d9fd79da68c9,anzu partners,Investment firm,,,,,,,,,False,Not in Affinity
1e3eee73-516e-40db-9ca2-073fbee81360,apeel,Maker of a life-extending casing for fruits and vegetables to combat food waste,https://apeel.com/,,,,,,,,False,Not in Affinity
55c71a1f-bb62-49dc-a48f-84b41675f3e9,apeel sciences,Developer of food preserving technology,https://www.apeelsciences.com/,,,,,,,,False,Not in Affinity
2b479194-7659-4043-8bd5-45b4648d6c1e,apeiron bioenergy,Producer of bioenergy products from feedstock,https://apeiron.com/,,,,,,,,False,Not in Affinity
139880a8-e842-4219-9935-192f5f4f254b,apex clean energy,Builds wind project,,,,,,,,,False,Not in Affinity
daa14c64-4c34-45d8-8a75-ab80e5279b9c,aphea.bio,Agtech company focused on fungal control and reducing fertilizer use,https://aphea.bio/,,,,,,,,False,Not in Affinity
86f64f1d-a8c9-43e6-8789-be0e82bd34c3,apheros,Data center cooling technology,https://apheros.com/,,,,,,,,False,Not in Affinity
9e3479a3-ab8c-4a3e-b0b1-23998b640d6d,apiday,AI-powered ESG data platform helping companies with compliance,https://www.apiday.com/,,,,,,,,False,Not in Affinity
4590638f-3a87-4b70-a471-a24cb0551288,apollo agriculture,Creator of a mobile-based product suite for farmers,https://www.apolloagriculture.com/,,,,,,,,False,Not in Affinity
5378fe1a-61a3-4339-a6d8-a81c25c8d2a7,appharvest,Indoor farming and greenhouse operator,,,,,,,,,False,Not in Affinity
27803a43-eb12-471f-be57-9d53f06a48ac,apple,Clean energy fund for renewable projects in China,https://www.apple.com/,,,,,,,,False,Not in Affinity
fc431e8e-7ea4-4421-a3a0-4a1e6b30804d,applied carbon,Designer of carbon-removal technology,https://www.appliedcarbon.com/,,,,,,,,False,Not in Affinity
7f17fcf7-f1a6-4a19-9b1c-9c57702dc619,applied ev,Developing autonomous driving software for EVs,,,,,,,,,False,Not in Affinity
b22f6cf6-0ae3-4079-8a06-211df691a687,applied intuition,Maker of software for autonomous vehicle testing,https://www.appliedintuition.com/,,,,,,,,False,Not in Affinity
36d937b2-a391-4c5f-8e82-d8af6df11a56,applied xl,"Information detection company that tracks health of people, places, and the planet",,,,,,,,,False,Not in Affinity
3de4031f-0431-457a-9c8c-fdeb71405997,appwrite,Open source backend-as-a-service platform,https://appwrite.io/,,,,,,,,False,Not in Affinity
62d9abed-ddcb-4fc7-aad3-5d1046d09643,apricus generation,Distributed solar and battery energy storage IPP,,,,,,,,,False,Not in Affinity
12644268-25de-41f5-a1cf-97e4b7a33bce,apromore,Process mining software provider,https://apromore.com/,,,,,,,,False,Not in Affinity
0158bd6a-1681-4299-b33e-ae057888cfe3,aqua membranes,Developer of water filtration system,,,,,,,,,False,Not in Affinity
7bc89345-9ea9-4981-81df-640c62b68380,aqua-yield,Sustainable fertilizer company,,,,,,,,,False,Not in Affinity
6b11fab8-fbcc-461f-835d-b0d22e0f1eb4,aquabattery,Long-duration energy storage technology using table salt,https://aquabattery.com/,,,,,,,,False,Not in Affinity
256150c9-14d1-46a6-8ae3-6011e74dcad0,aquabyte,Machine learning platform for sustainable aquaculture,,,,,,,,,False,Not in Affinity
632dfa19-1866-45f1-b820-a472a5e6d9e4,aquaconnect,Uses satellites and AI to monitor and analyze aquaculture farms,,,,,,,,,False,Not in Affinity
621f42b7-9b4e-4faf-9df6-5306cc714602,aquagreen,Pyrolysis technology for waste conversion developer,,,,,,,,,False,Not in Affinity
fd3f4233-7012-4c68-9fa6-c6f17ad0f6ec,aqualung carbon capture,Membrane carbon capture and separation technology,,,,,,,,,False,Not in Affinity
84b16206-1eb0-48ee-8f9f-cc64223fb6fa,aquaria,Air water infrastructure developer,https://www.aquaria.com/,,,,,,,,False,Not in Affinity
44bcc7f7-53e1-4944-acbf-5095e5788715,aquicore,Cloud-based software provider for commercial real estate energy management,https://www.aquicore.com/,,,,,,,,False,Not in Affinity
04434b45-55a1-479f-81fc-2e4665b0fc07,arable,Maker of data solutions for agriculture,,,,,,,,,False,Not in Affinity
d27026e6-b261-4d0d-a41f-c3edc2373614,arbol,Provider of climate risk solutions,https://arbolmarket.com/,,,,,,,,False,Not in Affinity
2ea5a8fc-fcee-4da4-b4de-a5cb819c8ea5,arbonics,Climate tech startup,,,,,,,,,False,Not in Affinity
79113854-17ba-4caa-b82f-09617eba838e,arbor,Home energy solutions and analytics platform,,,,,,,,,False,Not in Affinity
81abcbc4-8562-48d7-8899-3b706287e58f,arborea,Cultivated protein startup,,,,,,,,,False,Not in Affinity
f92bc6bb-f019-42da-990d-a3eacb68a831,arc,Manufacturer of electric boats,,,,,,,,,False,Not in Affinity
d2a3e45a-0d12-48c4-9c1b-0095f03d3abc,arc clean energy canada,Advanced small modular reactor technology provider,,,,,,,,,False,Not in Affinity
a3db5199-6921-43ab-a554-a4c26a1a3321,arc clean technology,Small modular reactor developer,,,,,,,,,False,Not in Affinity
550ad597-44f0-4d18-a30d-df74532c50ad,arc electric boats,Startup focused on electrifying boating,,,,,,,,,False,Not in Affinity
391a516e-fc45-4e42-990d-0ad5538adfd8,arcadia,Energy data platform and community solar provider,https://www.arcadia.com/,,,,,,,,False,Not in Affinity
2312f71e-c5cb-4bcb-8d61-94fcf957c841,arcadia efuels,Low-carbon synfuels producer,,,,,,,,,False,Not in Affinity
ae2a7ef1-4a5b-4b63-975e-0df76f45ccb3,arcelormittal calvert,Build electrical steel plant,,,,,,,,,False,Not in Affinity
7f6a075f-0b26-4c5d-ba52-70288e39030c,archer,eVTOL developer,https://www.archer.com/,,,,,,,,False,Not in Affinity
5b1f436a-6e18-4a33-b2eb-74f7b66d8043,archer aviation,Electric aircraft integration and air taxi services,https://www.archer.com/,,,,,,,,False,Not in Affinity
09348d02-5ec5-42b0-8540-6b09bcde6f27,archipelago,Commercial property risk analysis platform,,,,,,,,,False,Not in Affinity
6cae71da-b151-4a02-aa98-b011a86077b9,archive,Startup helping integrate resale marketplace brands,,,,,,,,,False,Not in Affinity
e118bba4-91ef-44ce-9be0-11cd708826b1,arclight clean transition corp.,Renewable energy-focused SPAC,,,,,,,,,False,Not in Affinity
44cf634a-f90e-40c4-a9bc-ede26efdb068,arclight infrastructure partners,SkyVest Renewables unit,,,,,,,,,False,Not in Affinity
08225125-30e8-440c-950f-26c7aa7df3e6,arda biomaterials,Transforming waste feedstocks into biomaterials,https://ardabiomaterials.com/,,,,,,,,False,Not in Affinity
b9e9792a-b13c-4366-a074-38f57ef93195,arena,AI-powered platform for hardware engineers,https://www.arena.com/,,,,,,,,False,Not in Affinity
e04cdf4c-5cac-40a4-a2d6-1a9a38e20aed,arenko,Energy storage and optimization developer,https://www.arenko.com/,,,,,,,,False,Not in Affinity
cbb3e00f-5879-4166-a75b-f8174c23eb49,arevo ab,Biotech platform focused on plant growth,https://www.arevo.com/,,,,,,,,False,Not in Affinity
b9a814f6-f68e-411d-ba61-ac358c19a5fa,arevon energy,Solar-plus-storage project in California,,,,,,,,,False,Not in Affinity
6400a9f8-3138-4ec6-8708-d3df5397ecf2,aris machina,AI manufacturing company,https://arismachina.com/,,,,,,,,False,Not in Affinity
ddea8f31-482e-4445-986a-532a7511a160,ark capture solution,Modular carbon capture systems,,,,,,,,,False,Not in Affinity
fc8b65d1-f508-4947-9b82-beee3f887b44,arkea bio,Maker of cow vaccines for enteric emissions,,,,,,,,,False,Not in Affinity
fae2f861-7995-47e0-94c7-637f9e24251f,arkeabio,Vaccine to reduce livestock methane emissions,,,,,,,,,False,Not in Affinity
e835f06a-2f3c-41c8-9ece-6101c8118169,arkeon biotechnologies,Turning CO2 into food ingredients,,,,,,,,,False,Not in Affinity
29361bb2-a74b-407d-b487-17c0d89e8c4d,arlo,AI-powered health insurance provider for small and medium-sized businesses,,,,,,,,,False,Not in Affinity
f3ad65d1-340b-4f02-9c37-94f70601c88a,arnergy,Lease-to-own solar model,https://arnergy.com/,,,,,,,,False,Not in Affinity
0c998c53-9417-4164-85f9-a9e41c28ec8d,arnica,Behavior-based solution for software supply chain security,https://arnica.io/,,,,,,,,False,Not in Affinity
52ffb5a4-b52d-4370-a770-bd59072310d7,aro homes,Carbon-negative homebuilding startup,https://www.arohomes.com/,,,,,,,,False,Not in Affinity
300ae2a5-37c4-4b57-8813-0f7c7b73b631,array technologies,Maker of ground-mounting systems for solar energy projects,https://www.arraytechinc.com/,,,,,,,,False,Not in Affinity
a1ba1a4f-cf61-4216-9b40-864f77f106d0,arrcus,Provider of software driven solutions,https://www.arrcus.com/,,,,,,,,False,Not in Affinity
63131598-4822-4600-aa7e-e16657c88ea4,arrikto,Machine learning development startup,,,,,,,,,False,Not in Affinity
9250b35d-3708-466c-ab23-8fa9cafc6637,arrival,Maker of electric vans and buses,,,,,,,,,False,Not in Affinity
8507c3ed-ee36-4b81-94bc-35a3e73c98a1,arrive recommerce,Resale platform,,,,,,,,,False,Not in Affinity
348e8c0d-edfa-4aa7-af66-aea60ec9ffc2,arsenale bioyards,Advanced bioreactors with AI-driven software for biomanufacturing,,,,,,,,,False,Not in Affinity
724baf2d-9832-4cdc-a733-4aa1e7d789e1,artem,Software and hardware platform for CBAM compliance,https://artem.com/,,,,,,,,False,Not in Affinity
7215f8d5-2518-4bff-a719-226c5cfd5411,arturo,AI-powered analytics for property analysis,,,,,,,,,False,Not in Affinity
7474fb97-5724-4df6-910a-b30c0ee48e74,artyc,Cold supply chain technology including a lithium-ion battery and a solid-state heat pump,,,,,,,,,False,Not in Affinity
e234fa65-14d9-4906-904c-d5e3ef16a678,arya.ag,Agritech credit provider,https://arya.ag/,,,,,,,,False,Not in Affinity
f49d05a2-6461-4261-9f7f-34baff69ae53,ascend analytics,Energy transition analytics platform,https://www.ascendanalytics.com/,,,,,,,,False,Not in Affinity
797fc794-13f2-4e70-ae18-026047e7165b,ascend elements,Manufacturer of sustainable battery materials for electric vehicles,,,,,,,,,False,Not in Affinity
6f778753-9458-4dd0-96e2-950bc2840007,aspen creek digital,Renewable Bitcoin mining operator,,,,,,,,,False,Not in Affinity
f0e64a19-4f7c-4ed5-b31f-660fee974143,aspen power partners,Decarbonization platform,,,,,,,,,False,Not in Affinity
798dcfb3-bb14-443c-ba3c-aaca95c63ec8,aspiration,Socially- and environmentally-conscious fintech startup,https://www.aspiration.com/,,,,,,,,False,Not in Affinity
98abb352-8ee0-48c5-bbab-c7f34c615202,aspiration partners,Sustainable banking startup,https://www.aspiration.com/,,,,,,,,False,Not in Affinity
172e01a1-32bc-4f26-a282-eb1200c77734,aspiring materials,Carbon capture startup,,,,,,,,,False,Not in Affinity
82e1b935-a514-4a53-91b8-b3973a026119,assembly,Modular construction startup,https://www.assemblyos.com/,,,,,,,,False,Not in Affinity
cd7c3e21-1369-4010-b2c7-1389b42a3c8c,assetcool,Power lines robotics and coatings developer,https://www.assetcool.com/,,,,,,,,False,Not in Affinity
0ea3764d-4e6c-40a3-9b9f-16d7a0759cdd,assetwatch,Asset monitoring and predictive maintenance business,https://assetwatch.com/,,,,,,,,False,Not in Affinity
0a745ab7-6ddd-41c5-b77f-36e6af0f75f2,astanor ventures,Focused on European agri-food tech startups,,,,,,,,,False,Not in Affinity
99e87105-e96f-49a9-8e1d-c4f7b2c685c3,astraea,Satellite intelligence company leveraging geospatial data to address climate change,,,,,,,,,False,Not in Affinity
4857ffd7-a82a-44e6-b6f3-9ca58f02084d,astral systems,Develops multistate fusion technology,https://www.astralsystems.com/,,,,,,,,False,Not in Affinity
b3892b7e-f57a-4cf9-a32f-6f8f45b24b8e,astroforge,Mining resources in space,https://astroforge.com/,,,,,,,,False,Not in Affinity
fe5ed40d-a732-456b-ad1f-2cb48453d3bd,astroscale,Company removing space debris,,,,,,,,,False,Not in Affinity
38c69a53-3385-443f-a070-5f887a3a5019,asuene,Carbon emission visualization platform,https://asuene.com/,,,,,,,,False,Not in Affinity
2c47ef3f-ee46-4ac9-abd4-1c6940d4e039,At One Ventures,Investment firm,atoneventures.com,"San Francisco, CA",19.0,5.56,Investment Fund,375000000.0,,,True,263366544
fabc1f25-7538-49d6-9a6d-be9639a20ad9,atarraya,Developing sustainable shrimp farming technology,https://www.atarraya.com/,,,,,,,,False,
1e837674-9969-408a-9c90-af2ecaf6a65e,ATEC,Smart stove technology platform,ateccertification.com,"Castlemaine, Australia",,,,,,,False,136323273
a4e4ff54-921d-44c0-9237-7d4f997493ca,Ather Energy,Electric scooters manufacturer,atherenergy.com,India,,,,,,,False,1687788
3c3f4c31-5876-4c25-8e61-9942342b95d4,Athian,Livestock carbon marketplace,athian.com,"Indianapolis, IN",,,,,,,False,278518929
58ef8201-aff4-413d-83ad-69fcef144e01,Ati Motors,Autonomous electric vehicles designed for industrial settings,atimotors.com,"Bangalore, India",,,,,,,False,268337766
1bbd0f98-a694-41a7-85f9-b96189fbfb94,Atinary Technologies,Materials discovery platform for climate solutions,atinary.com,"Épalinges, Switzerland",23.0,4.55,Seed,5000000.0,AgFunder,Florian Häse (Co-founder and Head of Research at ChemOS Inc.): https://linkedin.com/in/florian-h%C3%A4se-84059a180,True,279426962
e88ac4bc-11fd-46e2-a92e-f944b44087c6,Atlas AI,Provider of economic and agricultural insights,atlasai.co,"Palo Alto, California",25.0,-16.67,Series A,7000000.0,Airbus Ventures,Marshall Burke (Co-Founder): https://linkedin.com/in/marshall-burke-6654324,True,220248054
b86fcd92-a50b-4962-851b-831e2d739936,ATLAS MATERIALS,Technology platform processing low-grade nickel ores,atlasmaterials.com,"Mount Prospect, Illinois",7.0,-12.5,Series A,27000000.0,Grantham Environmental Trust,,True,290145168
35cf8c90-d0cc-4812-9c70-0e001961e824,Atlas Metrics,Build an online platform for tracking ESG metrics,atlasmetrics.io,"Berlin, Germany",51.0,70.0,Series A,12200000.0,Redstone,Lauren Maupetit (Founder Associate): https://linkedin.com/in/lauren-maupetit-810619170,True,280001868
